index,product_category_name_english,order_purchase_timestamp,total_sold_x,total_revenue,total_sold_y
13492,office_furniture,2017-12-04,1,114.99,1
13493,office_furniture,2017-12-05,12,1325.85,12
13494,office_furniture,2017-12-06,1,139.99,1
13495,office_furniture,2017-12-07,1,112.99,1
13496,office_furniture,2017-12-08,4,414.96,4
13497,office_furniture,2017-12-10,1,119.99,1
13498,office_furniture,2017-12-11,6,779.71,6
13499,office_furniture,2017-12-12,3,564.58,3
13500,office_furniture,2017-12-13,3,583.9300000000001,3
13501,office_furniture,2017-12-14,1,299.9,1
13502,office_furniture,2017-12-20,2,138.89,2
13503,office_furniture,2017-12-21,2,349.97,2
13504,office_furniture,2017-12-25,1,139.99,1
13505,office_furniture,2017-12-28,1,94.9,1
13506,office_furniture,2017-12-30,2,749.8,2
13507,office_furniture,2018-01-03,6,956.76,6
13508,office_furniture,2018-01-04,2,673.9,2
13509,office_furniture,2018-01-05,4,441.33000000000004,4
13510,office_furniture,2018-01-06,8,1093.81,8
13511,office_furniture,2018-01-07,2,256.98,2
13512,office_furniture,2018-01-08,7,899.31,7
13513,office_furniture,2018-01-09,1,149.99,1
13514,office_furniture,2018-01-10,6,1118.92,6
13515,office_furniture,2018-01-11,5,695.46,5
13516,office_furniture,2018-01-12,8,1243.83,8
13517,office_furniture,2018-01-13,2,316.93,2
13518,office_furniture,2018-01-14,2,266.98,2
13519,office_furniture,2018-01-15,3,429.97,3
13520,office_furniture,2018-01-16,3,529.97,3
13521,office_furniture,2018-01-17,3,276.95,3
13522,office_furniture,2018-01-18,2,196.58999999999997,2
13523,office_furniture,2018-01-19,8,1052.53,8
13524,office_furniture,2018-01-20,6,1092.8400000000001,6
13525,office_furniture,2018-01-21,7,900.79,7
13526,office_furniture,2018-01-22,5,523.95,5
13527,office_furniture,2018-01-23,5,610.9,5
13528,office_furniture,2018-01-24,1,156.99,1
13529,office_furniture,2018-01-25,7,1102.75,7
13530,office_furniture,2018-01-26,16,1654.4,16
13531,office_furniture,2018-01-27,8,830.87,8
13532,office_furniture,2018-01-28,2,276.98,2
13533,office_furniture,2018-01-29,3,293.96999999999997,3
13534,office_furniture,2018-01-30,9,1020.8699999999999,9
13535,office_furniture,2018-01-31,1,419.9,1
13536,office_furniture,2018-02-01,15,1978.19,15
13537,office_furniture,2018-02-02,1,139.99,1
13538,office_furniture,2018-02-03,6,1003.8,6
13539,office_furniture,2018-02-04,6,479.93999999999994,6
13540,office_furniture,2018-02-05,7,709.88,7
13541,office_furniture,2018-02-06,11,1778.73,11
13542,office_furniture,2018-02-07,3,506.89,3
13543,office_furniture,2018-02-08,2,419.96,2
13544,office_furniture,2018-02-09,1,349.9,1
13545,office_furniture,2018-02-10,1,359.99,1
13546,office_furniture,2018-02-11,1,144.9,1
13547,office_furniture,2018-02-14,3,479.7,3
13548,office_furniture,2018-02-16,4,1596.0,4
13549,office_furniture,2018-02-19,1,399.9,1
13550,office_furniture,2018-02-23,1,118.9,1
13551,office_furniture,2018-02-24,6,933.89,6
13552,office_furniture,2018-02-25,7,1000.9300000000001,7
13553,office_furniture,2018-02-26,7,1211.3,7
13554,office_furniture,2018-02-27,13,2030.33,13
13555,office_furniture,2018-02-28,11,1644.77,11
13556,office_furniture,2018-03-01,13,1966.53,13
13557,office_furniture,2018-03-02,6,999.9000000000001,6
13558,office_furniture,2018-03-03,6,983.76,6
13559,office_furniture,2018-03-04,7,1062.88,7
13560,office_furniture,2018-03-05,17,2175.74,17
13561,office_furniture,2018-03-06,7,953.83,7
13562,office_furniture,2018-03-07,14,2389.58,14
13563,office_furniture,2018-03-08,4,739.87,4
13564,office_furniture,2018-03-09,6,1418.85,6
13565,office_furniture,2018-03-10,3,473.95,3
13566,office_furniture,2018-03-11,4,571.87,4
13567,office_furniture,2018-03-12,1,146.99,1
13568,office_furniture,2018-03-13,3,556.8299999999999,3
13569,office_furniture,2018-03-14,4,549.87,4
13570,office_furniture,2018-03-15,15,1979.35,15
13571,office_furniture,2018-03-16,7,1114.65,7
13572,office_furniture,2018-03-17,8,1005.51,8
13573,office_furniture,2018-03-18,3,366.58,3
13574,office_furniture,2018-03-19,3,446.87,3
13575,office_furniture,2018-03-20,6,518.8,6
13576,office_furniture,2018-03-21,4,816.73,4
13577,office_furniture,2018-03-22,6,1046.76,6
13578,office_furniture,2018-03-23,5,706.86,5
13579,office_furniture,2018-03-24,5,829.95,5
13580,office_furniture,2018-03-25,1,149.99,1
13581,office_furniture,2018-03-26,3,516.95,3
13582,office_furniture,2018-03-27,13,1994.65,13
13583,office_furniture,2018-03-28,5,721.8000000000001,5
13584,office_furniture,2018-03-29,7,1013.84,7
13585,office_furniture,2018-03-30,9,2035.3899999999999,9
13586,office_furniture,2018-03-31,5,606.51,5
13587,office_furniture,2018-04-01,3,475.96000000000004,3
13588,office_furniture,2018-04-02,22,2999.2799999999997,22
13589,office_furniture,2018-04-03,8,1307.74,8
13590,office_furniture,2018-04-04,1,219.98,1
13591,office_furniture,2018-04-09,1,129.98,1
13592,office_furniture,2018-04-11,1,118.9,1
13593,office_furniture,2018-04-12,2,479.84,2
13594,office_furniture,2018-04-13,5,806.37,5
13595,office_furniture,2018-04-14,8,1209.8700000000001,8
13596,office_furniture,2018-04-15,9,1314.45,9
13597,office_furniture,2018-04-16,8,1180.84,8
13598,office_furniture,2018-04-17,5,606.79,5
13599,office_furniture,2018-04-18,14,2189.08,14
13600,office_furniture,2018-04-19,3,549.8199999999999,3
13601,office_furniture,2018-04-20,4,626.6800000000001,4
13602,office_furniture,2018-04-21,4,526.82,4
13603,office_furniture,2018-04-22,1,89.98,1
13604,office_furniture,2018-04-23,7,789.78,7
13605,office_furniture,2018-04-24,9,1404.62,9
13606,office_furniture,2018-04-25,3,309.91999999999996,3
13607,office_furniture,2018-04-26,2,359.88,2
13608,office_furniture,2018-04-27,7,1205.3400000000001,7
13609,office_furniture,2018-04-28,3,955.89,3
13610,office_furniture,2018-04-29,1,139.99,1
13611,office_furniture,2018-05-01,3,564.78,3
13612,office_furniture,2018-05-02,4,534.88,4
13613,office_furniture,2018-05-03,3,959.74,3
13614,office_furniture,2018-05-04,1,79.98,1
13615,office_furniture,2018-05-05,2,484.79999999999995,2
13616,office_furniture,2018-05-06,2,428.9,2
13617,office_furniture,2018-05-07,4,639.78,4
13618,office_furniture,2018-05-08,8,2222.5,8
13619,office_furniture,2018-05-09,9,1370.22,9
13620,office_furniture,2018-05-10,2,738.99,2
13621,office_furniture,2018-05-11,2,359.8,2
13622,office_furniture,2018-05-12,7,1047.7,7
13623,office_furniture,2018-05-14,2,374.79999999999995,2
13624,office_furniture,2018-05-15,8,1164.67,8
13625,office_furniture,2018-05-16,3,599.87,3
13626,office_furniture,2018-05-17,2,409.88,2
13627,office_furniture,2018-05-18,1,179.99,1
13628,office_furniture,2018-05-19,4,629.72,4
13629,office_furniture,2018-05-20,4,750.6,4
13630,office_furniture,2018-05-21,3,399.87,3
13631,office_furniture,2018-05-22,7,2116.55,7
13632,office_furniture,2018-05-23,4,1666.8200000000002,4
13633,office_furniture,2018-05-24,1,129.0,1
13634,office_furniture,2018-05-25,9,1296.42,9
13635,office_furniture,2018-05-26,1,119.9,1
13636,office_furniture,2018-05-27,1,169.99,1
13637,office_furniture,2018-05-28,1,159.99,1
13638,office_furniture,2018-05-29,2,266.93,2
13639,office_furniture,2018-05-30,1,289.0,1
13640,office_furniture,2018-05-31,3,679.8,3
13641,office_furniture,2018-06-01,6,1109.8400000000001,6
13642,office_furniture,2018-06-02,1,79.98,1
13643,office_furniture,2018-06-04,7,1219.74,7
13644,office_furniture,2018-06-05,2,539.89,2
13645,office_furniture,2018-06-06,4,719.76,4
13646,office_furniture,2018-06-07,3,509.97,3
13647,office_furniture,2018-06-09,1,119.99,1
13648,office_furniture,2018-06-11,2,424.79999999999995,2
13649,office_furniture,2018-06-13,3,677.88,3
13650,office_furniture,2018-06-14,1,144.9,1
13651,office_furniture,2018-06-15,3,439.88,3
13652,office_furniture,2018-06-16,3,362.82,3
13653,office_furniture,2018-06-18,4,816.8199999999999,4
13654,office_furniture,2018-06-19,5,1019.59,5
13655,office_furniture,2018-06-20,3,305.82,3
13656,office_furniture,2018-06-21,4,579.87,4
13657,office_furniture,2018-06-22,3,539.8199999999999,3
13658,office_furniture,2018-06-23,1,146.94,1
13659,office_furniture,2018-06-24,3,277.97,3
13660,office_furniture,2018-06-25,4,629.77,4
13661,office_furniture,2018-06-26,4,356.90999999999997,4
13662,office_furniture,2018-06-27,1,349.9,1
13663,office_furniture,2018-06-28,3,492.74,3
13664,office_furniture,2018-06-29,4,100.0,4
13665,office_furniture,2018-06-30,1,159.98,1
13666,office_furniture,2018-07-03,3,474.88,3
13667,office_furniture,2018-07-04,1,25.0,1
13668,office_furniture,2018-07-05,1,144.9,1
13669,office_furniture,2018-07-06,1,89.99,1
13670,office_furniture,2018-07-07,4,439.93,4
13671,office_furniture,2018-07-08,2,379.97,2
13672,office_furniture,2018-07-09,2,529.98,2
13673,office_furniture,2018-07-10,4,559.93,4
13674,office_furniture,2018-07-11,1,169.99,1
13675,office_furniture,2018-07-12,2,289.88,2
13676,office_furniture,2018-07-14,2,259.88,2
13677,office_furniture,2018-07-15,1,159.98,1
13678,office_furniture,2018-07-16,4,359.90999999999997,4
13679,office_furniture,2018-07-17,2,289.97,2
13680,office_furniture,2018-07-18,9,1389.91,9
13681,office_furniture,2018-07-19,9,1686.7,9
13682,office_furniture,2018-07-20,2,279.8,2
13683,office_furniture,2018-07-21,3,444.87,3
13684,office_furniture,2018-07-22,2,259.97,2
13685,office_furniture,2018-07-24,4,929.86,4
13686,office_furniture,2018-07-25,7,1577.82,7
13687,office_furniture,2018-07-27,3,729.8599999999999,3
13688,office_furniture,2018-07-30,3,500.86,3
13689,office_furniture,2018-07-31,8,1251.44,8
13690,office_furniture,2018-08-01,4,679.8399999999999,4
13691,office_furniture,2018-08-02,1,139.98,1
13692,office_furniture,2018-08-03,3,998.8,3
13693,office_furniture,2018-08-06,7,1157.6899999999998,7
13694,office_furniture,2018-08-07,4,625.56,4
13695,office_furniture,2018-08-10,2,439.8,2
13696,office_furniture,2018-08-11,1,279.9,1
13697,office_furniture,2018-08-12,1,124.9,1
13698,office_furniture,2018-08-13,1,329.9,1
13699,office_furniture,2018-08-15,4,1169.6999999999998,4
13700,office_furniture,2018-08-23,1,99.9,1
13701,office_furniture,2018-08-28,1,712.9,1
13702,party_supplies,2017-07-29,1,69.9,1
13703,party_supplies,2017-09-14,2,269.8,2
13704,party_supplies,2017-10-14,1,67.9,1
13705,party_supplies,2017-10-23,1,69.9,1
13706,party_supplies,2017-11-13,1,257.6,1
13707,party_supplies,2017-11-17,1,21.9,1
13708,party_supplies,2017-11-27,1,571.2,1
13709,party_supplies,2017-12-04,1,257.6,1
13710,party_supplies,2017-12-11,1,257.6,1
13711,party_supplies,2018-01-15,1,67.9,1
13712,party_supplies,2018-01-28,1,67.9,1
13713,party_supplies,2018-03-02,3,65.69999999999999,3
13714,party_supplies,2018-03-04,1,398.0,1
13715,party_supplies,2018-03-06,1,219.0,1
13716,party_supplies,2018-03-29,1,231.2,1
13717,party_supplies,2018-04-14,2,43.8,2
13718,party_supplies,2018-05-07,1,40.0,1
13719,party_supplies,2018-05-27,1,16.9,1
13720,party_supplies,2018-05-29,2,43.8,2
13721,party_supplies,2018-06-04,1,16.9,1
13722,party_supplies,2018-06-16,1,67.9,1
13723,party_supplies,2018-07-13,1,35.0,1
13724,party_supplies,2018-07-17,1,22.5,1
13725,party_supplies,2018-08-01,1,22.5,1
13726,party_supplies,2018-08-03,1,79.9,1
13727,party_supplies,2018-08-05,2,116.99,2
13728,party_supplies,2018-08-09,1,231.2,1
13729,party_supplies,2018-08-10,1,90.0,1
13730,party_supplies,2018-08-11,1,149.9,1
13731,party_supplies,2018-08-14,2,239.9,2
13732,party_supplies,2018-08-18,1,90.0,1
13733,party_supplies,2018-08-19,1,90.0,1
13734,party_supplies,2018-08-20,1,90.0,1
13735,party_supplies,2018-08-23,1,60.0,1
13736,party_supplies,2018-08-29,1,24.9,1
13737,perfumery,2016-10-04,7,1164.3,7
13738,perfumery,2016-10-05,3,559.7,3
13739,perfumery,2016-10-06,7,1219.3,7
13740,perfumery,2016-10-07,7,1107.3,7
13741,perfumery,2016-10-08,4,999.5999999999999,4
13742,perfumery,2016-10-09,2,71.8,2
13743,perfumery,2016-10-10,1,16.9,1
13744,perfumery,2017-01-17,3,93.69999999999999,3
13745,perfumery,2017-01-24,1,59.9,1
13746,perfumery,2017-01-25,5,1153.5,5
13747,perfumery,2017-01-26,7,1579.3,7
13748,perfumery,2017-01-27,4,207.6,4
13749,perfumery,2017-01-28,1,489.9,1
13750,perfumery,2017-01-29,8,859.1999999999999,8
13751,perfumery,2017-01-30,2,449.79999999999995,2
13752,perfumery,2017-01-31,3,219.7,3
13753,perfumery,2017-02-01,3,172.70000000000002,3
13754,perfumery,2017-02-02,3,179.7,3
13755,perfumery,2017-02-03,5,389.5,5
13756,perfumery,2017-02-04,5,449.5,5
13757,perfumery,2017-02-05,1,59.9,1
13758,perfumery,2017-02-06,2,609.8,2
13759,perfumery,2017-02-07,3,438.7,3
13760,perfumery,2017-02-08,2,659.8,2
13761,perfumery,2017-02-09,2,619.8,2
13762,perfumery,2017-02-10,1,379.9,1
13763,perfumery,2017-02-11,1,9.9,1
13764,perfumery,2017-02-12,3,649.6999999999999,3
13765,perfumery,2017-02-13,3,839.79,3
13766,perfumery,2017-02-14,2,389.79999999999995,2
13767,perfumery,2017-02-15,1,100.0,1
13768,perfumery,2017-02-17,1,58.9,1
13769,perfumery,2017-02-18,1,197.9,1
13770,perfumery,2017-02-20,1,219.9,1
13771,perfumery,2017-02-22,1,129.9,1
13772,perfumery,2017-02-23,1,64.99,1
13773,perfumery,2017-02-24,3,809.6999999999999,3
13774,perfumery,2017-02-25,1,20.9,1
13775,perfumery,2017-02-27,1,99.9,1
13776,perfumery,2017-02-28,2,489.79999999999995,2
13777,perfumery,2017-03-01,3,489.69999999999993,3
13778,perfumery,2017-03-02,2,156.89000000000001,2
13779,perfumery,2017-03-03,1,199.99,1
13780,perfumery,2017-03-04,2,433.99,2
13781,perfumery,2017-03-05,1,129.9,1
13782,perfumery,2017-03-06,2,398.79999999999995,2
13783,perfumery,2017-03-07,3,979.6999999999999,3
13784,perfumery,2017-03-08,3,738.98,3
13785,perfumery,2017-03-09,4,179.87,4
13786,perfumery,2017-03-10,3,826.79,3
13787,perfumery,2017-03-11,1,314.99,1
13788,perfumery,2017-03-12,3,559.88,3
13789,perfumery,2017-03-13,5,1207.78,5
13790,perfumery,2017-03-14,6,877.58,6
13791,perfumery,2017-03-15,5,1000.59,5
13792,perfumery,2017-03-16,7,1005.39,7
13793,perfumery,2017-03-17,2,919.8,2
13794,perfumery,2017-03-18,2,113.98,2
13795,perfumery,2017-03-19,6,1425.8,6
13796,perfumery,2017-03-20,10,2333.0,10
13797,perfumery,2017-03-21,4,485.69000000000005,4
13798,perfumery,2017-03-22,5,966.5,5
13799,perfumery,2017-03-23,5,668.87,5
13800,perfumery,2017-03-24,4,338.69,4
13801,perfumery,2017-03-25,2,308.9,2
13802,perfumery,2017-03-27,3,554.89,3
13803,perfumery,2017-03-28,3,380.9,3
13804,perfumery,2017-03-29,1,68.0,1
13805,perfumery,2017-03-30,1,49.9,1
13806,perfumery,2017-03-31,6,1492.3999999999999,6
13807,perfumery,2017-04-01,4,1208.6,4
13808,perfumery,2017-04-02,1,329.9,1
13809,perfumery,2017-04-03,4,956.6899999999999,4
13810,perfumery,2017-04-04,3,902.6999999999999,3
13811,perfumery,2017-04-05,5,1259.5,5
13812,perfumery,2017-04-06,8,2060.2999999999997,8
13813,perfumery,2017-04-07,5,1345.59,5
13814,perfumery,2017-04-08,2,582.8,2
13815,perfumery,2017-04-09,3,502.7,3
13816,perfumery,2017-04-10,3,841.6999999999999,3
13817,perfumery,2017-04-11,3,248.8,3
13818,perfumery,2017-04-12,2,37.989999999999995,2
13819,perfumery,2017-04-13,4,937.6999999999999,4
13820,perfumery,2017-04-14,3,544.79,3
13821,perfumery,2017-04-15,4,623.78,4
13822,perfumery,2017-04-16,3,185.98,3
13823,perfumery,2017-04-17,5,438.78999999999996,5
13824,perfumery,2017-04-18,6,1114.5,6
13825,perfumery,2017-04-19,5,483.49999999999994,5
13826,perfumery,2017-04-20,1,179.9,1
13827,perfumery,2017-04-21,3,293.88,3
13828,perfumery,2017-04-22,2,147.89,2
13829,perfumery,2017-04-23,5,854.86,5
13830,perfumery,2017-04-24,1,139.9,1
13831,perfumery,2017-04-25,1,399.9,1
13832,perfumery,2017-04-26,6,1206.49,6
13833,perfumery,2017-04-27,2,669.89,2
13834,perfumery,2017-04-28,4,538.6999999999999,4
13835,perfumery,2017-04-29,1,108.99,1
13836,perfumery,2017-04-30,2,289.8,2
13837,perfumery,2017-05-01,3,205.7,3
13838,perfumery,2017-05-02,6,921.67,6
13839,perfumery,2017-05-03,3,399.70000000000005,3
13840,perfumery,2017-05-04,8,1063.44,8
13841,perfumery,2017-05-05,3,279.79,3
13842,perfumery,2017-05-06,4,716.28,4
13843,perfumery,2017-05-07,1,56.99,1
13844,perfumery,2017-05-08,5,733.28,5
13845,perfumery,2017-05-09,3,596.0,3
13846,perfumery,2017-05-10,7,656.5699999999999,7
13847,perfumery,2017-05-11,3,526.48,3
13848,perfumery,2017-05-12,2,574.9,2
13849,perfumery,2017-05-13,5,641.6800000000001,5
13850,perfumery,2017-05-14,2,348.0,2
13851,perfumery,2017-05-15,4,528.78,4
13852,perfumery,2017-05-16,3,355.89,3
13853,perfumery,2017-05-17,4,861.88,4
13854,perfumery,2017-05-18,9,1401.48,9
13855,perfumery,2017-05-19,4,369.98,4
13856,perfumery,2017-05-20,5,1155.78,5
13857,perfumery,2017-05-21,9,944.6500000000001,9
13858,perfumery,2017-05-22,6,568.49,6
13859,perfumery,2017-05-23,13,1893.93,13
13860,perfumery,2017-05-24,5,622.59,5
13861,perfumery,2017-05-25,2,258.99,2
13862,perfumery,2017-05-26,3,569.7,3
13863,perfumery,2017-05-27,7,1048.1,7
13864,perfumery,2017-05-28,3,355.89,3
13865,perfumery,2017-05-29,2,478.9,2
13866,perfumery,2017-05-30,2,136.98,2
13867,perfumery,2017-05-31,7,709.5699999999999,7
13868,perfumery,2017-06-01,8,977.6800000000001,8
13869,perfumery,2017-06-02,5,1236.2,5
13870,perfumery,2017-06-03,6,827.77,6
13871,perfumery,2017-06-04,3,315.48,3
13872,perfumery,2017-06-05,12,994.14,12
13873,perfumery,2017-06-06,2,142.89000000000001,2
13874,perfumery,2017-06-07,8,1121.52,8
13875,perfumery,2017-06-08,9,1640.44,9
13876,perfumery,2017-06-09,5,1236.88,5
13877,perfumery,2017-06-10,3,588.8,3
13878,perfumery,2017-06-11,5,583.79,5
13879,perfumery,2017-06-12,5,949.78,5
13880,perfumery,2017-06-13,6,1371.81,6
13881,perfumery,2017-06-14,2,252.90999999999997,2
13882,perfumery,2017-06-15,4,960.39,4
13883,perfumery,2017-06-16,6,973.77,6
13884,perfumery,2017-06-17,8,1544.1999999999998,8
13885,perfumery,2017-06-18,4,874.89,4
13886,perfumery,2017-06-19,11,2213.6,11
13887,perfumery,2017-06-20,5,683.2,5
13888,perfumery,2017-06-22,1,56.99,1
13889,perfumery,2017-06-23,4,338.87,4
13890,perfumery,2017-06-25,3,372.9,3
13891,perfumery,2017-06-26,6,747.77,6
13892,perfumery,2017-06-27,8,1415.77,8
13893,perfumery,2017-06-28,2,235.49,2
13894,perfumery,2017-06-29,3,570.0,3
13895,perfumery,2017-06-30,4,726.39,4
13896,perfumery,2017-07-01,2,239.8,2
13897,perfumery,2017-07-02,3,198.97,3
13898,perfumery,2017-07-03,2,100.99,2
13899,perfumery,2017-07-04,5,307.77,5
13900,perfumery,2017-07-05,3,480.89,3
13901,perfumery,2017-07-06,1,109.9,1
13902,perfumery,2017-07-07,3,341.89,3
13903,perfumery,2017-07-08,3,231.88,3
13904,perfumery,2017-07-09,2,78.59,2
13905,perfumery,2017-07-10,2,174.89,2
13906,perfumery,2017-07-11,6,503.79,6
13907,perfumery,2017-07-12,7,801.71,7
13908,perfumery,2017-07-13,5,452.33,5
13909,perfumery,2017-07-14,4,288.87,4
13910,perfumery,2017-07-15,2,113.98,2
13911,perfumery,2017-07-16,7,861.79,7
13912,perfumery,2017-07-17,8,905.15,8
13913,perfumery,2017-07-18,6,418.36,6
13914,perfumery,2017-07-19,4,625.99,4
13915,perfumery,2017-07-20,6,763.36,6
13916,perfumery,2017-07-21,4,510.97,4
13917,perfumery,2017-07-22,6,488.06,6
13918,perfumery,2017-07-23,4,372.13,4
13919,perfumery,2017-07-24,5,732.98,5
13920,perfumery,2017-07-25,1,45.9,1
13921,perfumery,2017-07-26,5,364.36,5
13922,perfumery,2017-07-27,2,56.4,2
13923,perfumery,2017-07-28,6,1341.7,6
13924,perfumery,2017-07-29,5,706.87,5
13925,perfumery,2017-07-30,1,56.99,1
13926,perfumery,2017-07-31,1,56.99,1
13927,perfumery,2017-08-01,6,455.29,6
13928,perfumery,2017-08-02,1,85.9,1
13929,perfumery,2017-08-03,5,549.19,5
13930,perfumery,2017-08-04,1,56.99,1
13931,perfumery,2017-08-05,4,227.96,4
13932,perfumery,2017-08-06,2,338.8,2
13933,perfumery,2017-08-07,2,678.0,2
13934,perfumery,2017-08-08,5,469.96000000000004,5
13935,perfumery,2017-08-09,4,416.78999999999996,4
13936,perfumery,2017-08-10,7,543.5799999999999,7
13937,perfumery,2017-08-11,1,84.99,1
13938,perfumery,2017-08-12,1,56.99,1
13939,perfumery,2017-08-13,3,363.5,3
13940,perfumery,2017-08-14,5,507.87,5
13941,perfumery,2017-08-15,8,1351.92,8
13942,perfumery,2017-08-16,5,315.69,5
13943,perfumery,2017-08-17,3,359.98,3
13944,perfumery,2017-08-18,5,847.88,5
13945,perfumery,2017-08-19,4,191.69,4
13946,perfumery,2017-08-20,3,184.88,3
13947,perfumery,2017-08-21,4,166.69,4
13948,perfumery,2017-08-22,6,904.34,6
13949,perfumery,2017-08-23,6,764.21,6
13950,perfumery,2017-08-24,6,441.77,6
13951,perfumery,2017-08-25,4,326.56,4
13952,perfumery,2017-08-26,2,186.89000000000001,2
13953,perfumery,2017-08-27,6,528.69,6
13954,perfumery,2017-08-28,4,296.6,4
13955,perfumery,2017-08-29,4,311.85,4
13956,perfumery,2017-08-30,5,518.77,5
13957,perfumery,2017-08-31,5,550.88,5
13958,perfumery,2017-09-01,4,222.78,4
13959,perfumery,2017-09-02,2,220.98000000000002,2
13960,perfumery,2017-09-03,2,396.89,2
13961,perfumery,2017-09-04,8,888.9799999999999,8
13962,perfumery,2017-09-05,9,408.19,9
13963,perfumery,2017-09-06,4,697.7,4
13964,perfumery,2017-09-07,4,363.41,4
13965,perfumery,2017-09-08,1,56.99,1
13966,perfumery,2017-09-09,2,78.9,2
13967,perfumery,2017-09-10,5,665.9,5
13968,perfumery,2017-09-11,7,666.29,7
13969,perfumery,2017-09-12,9,553.5699999999999,9
13970,perfumery,2017-09-13,11,1038.8500000000001,11
13971,perfumery,2017-09-14,3,243.97000000000003,3
13972,perfumery,2017-09-15,4,833.78,4
13973,perfumery,2017-09-16,4,223.88,4
13974,perfumery,2017-09-17,3,127.97,3
13975,perfumery,2017-09-18,9,1238.17,9
13976,perfumery,2017-09-19,3,112.97,3
13977,perfumery,2017-09-20,8,453.95000000000005,8
13978,perfumery,2017-09-21,5,614.78,5
13979,perfumery,2017-09-22,9,503.28,9
13980,perfumery,2017-09-23,3,132.88,3
13981,perfumery,2017-09-24,6,752.22,6
13982,perfumery,2017-09-25,6,383.07000000000005,6
13983,perfumery,2017-09-26,10,636.63,10
13984,perfumery,2017-09-27,2,141.98,2
13985,perfumery,2017-09-28,3,622.15,3
13986,perfumery,2017-09-29,2,141.98,2
13987,perfumery,2017-09-30,5,628.21,5
13988,perfumery,2017-10-01,6,590.87,6
13989,perfumery,2017-10-02,7,758.77,7
13990,perfumery,2017-10-03,8,833.6800000000001,8
13991,perfumery,2017-10-04,5,628.89,5
13992,perfumery,2017-10-05,8,362.66,8
13993,perfumery,2017-10-06,2,79.89,2
13994,perfumery,2017-10-07,1,53.99,1
13995,perfumery,2017-10-08,2,286.0,2
13996,perfumery,2017-10-09,11,922.3100000000001,11
13997,perfumery,2017-10-10,7,856.02,7
13998,perfumery,2017-10-11,4,282.78000000000003,4
13999,perfumery,2017-10-12,8,744.85,8
14000,perfumery,2017-10-13,5,486.99,5
14001,perfumery,2017-10-14,6,413.86,6
14002,perfumery,2017-10-15,3,142.88,3
14003,perfumery,2017-10-16,6,504.87,6
14004,perfumery,2017-10-17,7,495.67,7
14005,perfumery,2017-10-18,6,386.57000000000005,6
14006,perfumery,2017-10-19,7,536.51,7
14007,perfumery,2017-10-20,11,1204.45,11
14008,perfumery,2017-10-21,5,225.59000000000003,5
14009,perfumery,2017-10-22,6,322.78,6
14010,perfumery,2017-10-23,6,869.78,6
14011,perfumery,2017-10-24,10,1069.77,10
14012,perfumery,2017-10-25,7,657.6999999999999,7
14013,perfumery,2017-10-26,9,1092.3600000000001,9
14014,perfumery,2017-10-27,5,284.17,5
14015,perfumery,2017-10-28,4,224.78,4
14016,perfumery,2017-10-29,3,569.39,3
14017,perfumery,2017-10-30,1,56.99,1
14018,perfumery,2017-10-31,11,932.0,11
14019,perfumery,2017-11-01,2,437.9,2
14020,perfumery,2017-11-02,2,113.98,2
14021,perfumery,2017-11-03,6,585.88,6
14022,perfumery,2017-11-04,4,541.27,4
14023,perfumery,2017-11-05,2,127.9,2
14024,perfumery,2017-11-06,5,907.29,5
14025,perfumery,2017-11-07,4,37.96,4
14026,perfumery,2017-11-08,3,146.3,3
14027,perfumery,2017-11-09,6,518.6800000000001,6
14028,perfumery,2017-11-10,10,2012.86,10
14029,perfumery,2017-11-11,1,53.99,1
14030,perfumery,2017-11-12,7,296.05,7
14031,perfumery,2017-11-13,5,948.79,5
14032,perfumery,2017-11-14,5,263.78,5
14033,perfumery,2017-11-15,13,1318.61,13
14034,perfumery,2017-11-16,14,1445.1599999999999,14
14035,perfumery,2017-11-17,7,643.6,7
14036,perfumery,2017-11-18,6,458.49,6
14037,perfumery,2017-11-19,7,421.27,7
14038,perfumery,2017-11-20,12,919.45,12
14039,perfumery,2017-11-21,7,1037.49,7
14040,perfumery,2017-11-22,8,815.4,8
14041,perfumery,2017-11-23,13,1343.62,13
14042,perfumery,2017-11-24,62,7498.91,62
14043,perfumery,2017-11-25,18,2563.76,18
14044,perfumery,2017-11-26,10,905.28,10
14045,perfumery,2017-11-27,24,2023.21,24
14046,perfumery,2017-11-28,18,1756.3,18
14047,perfumery,2017-11-29,14,989.21,14
14048,perfumery,2017-11-30,9,479.74,9
14049,perfumery,2017-12-01,12,1272.42,12
14050,perfumery,2017-12-02,5,696.8,5
14051,perfumery,2017-12-03,11,814.14,11
14052,perfumery,2017-12-04,13,1543.45,13
14053,perfumery,2017-12-05,16,2626.06,16
14054,perfumery,2017-12-06,11,872.04,11
14055,perfumery,2017-12-07,8,638.58,8
14056,perfumery,2017-12-08,8,1240.48,8
14057,perfumery,2017-12-09,9,971.65,9
14058,perfumery,2017-12-10,9,946.77,9
14059,perfumery,2017-12-11,14,1483.54,14
14060,perfumery,2017-12-12,9,1512.8600000000001,9
14061,perfumery,2017-12-13,12,1552.1,12
14062,perfumery,2017-12-14,9,995.55,9
14063,perfumery,2017-12-15,9,768.36,9
14064,perfumery,2017-12-16,9,1105.67,9
14065,perfumery,2017-12-17,4,376.97,4
14066,perfumery,2017-12-18,12,1530.65,12
14067,perfumery,2017-12-19,10,789.27,10
